,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
470,68.507,-74.917,1.014e-07,98.862,1.8012,80.869,-1.9,50.963,-75.982,1.0162e-07,99.855,1.7742,99.83,-1.9,50.843,-81.446,1.2119e-07,-97.614,1.3263,82.407,-1.6,65.828,-82.245,1.2138e-07,-98.285,1.2977,98.213,-1.6,110.73,-82.876,1.4237e-07,96.519,1.2793,-83.548,-1.35,-148.9,-85.297,1.0142e-07,96.34,1.7981,80.469,-1.9,-62.088,-85.836,7.2241e-08,-104.04,2.6255,103.89,-2.65,176.01,-86.651,1.0145e-07,99.035,6.2622,80.9,-1.125,-169.78,-86.851,1.2318e-07,-97.211,1.5719,82.505,-1.55,-107.76,-87.122,1.0551e-07,80.538,1.8862,78.364,-1.8,178.77,-87.332,1.0165e-07,96.34,1.7689,100.43,-1.9,-153.77,-87.702,1.2336e-07,-98.37,1.5441,98.061,-1.55,158.43,-87.716,1.0167e-07,100.02,6.2442,99.8,-1.125,-39.667,-88.62,1.1936e-07,-111.27,1.6158,-69.062,-1.6,1.473,-89.17,1.6227e-07,-95.409,1.5995,-84.319,-1.15,11.0,27.0,1.5,5
471,-40.94,-80.127,1.0525e-07,100.4,1.9,79.364,-1.8,-89.001,-81.369,1.0551e-07,101.49,1.8728,101.27,-1.8,-10.67,-81.433,1.2168e-07,-98.678,1.801,80.805,-1.55,-27.502,-82.442,1.219e-07,-99.885,1.7668,99.761,-1.55,66.013,-83.319,7.2748e-08,-105.41,2.4964,74.555,-2.65,-73.713,-85.172,7.3114e-08,-106.53,2.7042,106.43,-2.6,-50.15,-87.681,1.102e-07,114.46,1.6469,65.255,-1.75,70.958,-88.636,1.5469e-07,97.031,1.1173,82.795,-1.25,119.05,-89.17,7.3164e-08,-103.55,9.9514,73.35,2.1591,112.62,-89.457,1.0214e-07,108.44,1.989,80.467,-1.85,84.721,-90.026,1.0237e-07,108.44,1.9619,100.43,-1.85,146.23,-90.073,1.2169e-07,-99.156,2.6334,80.85,-1.125,148.42,-90.309,1.2169e-07,-98.205,1.8002,80.454,-1.55,11.846,-90.348,1.0536e-07,94.086,1.9074,78.364,-1.8,45.054,-90.524,1.0533e-07,105.26,1.8901,80.465,-1.8,12.0,27.0,1.5,5
472,-65.041,-83.259,1.4987e-07,98.739,1.0396,81.296,-1.3,150.71,-84.871,7.4126e-08,-108.85,2.454,108.94,-2.6,-25.86,-86.417,9.3634e-08,-48.569,1.9716,48.456,-2.05,-117.08,-86.506,1.2553e-07,-100.03,1.7798,79.552,-1.5,-24.689,-87.829,7.3705e-08,-107.89,2.5574,72.049,-2.6,91.302,-88.823,1.0102e-07,103.93,1.8455,103.73,-1.9,108.39,-90.148,1.4987e-07,98.773,1.3784,81.3,-1.125,101.68,-91.084,1.5007e-07,99.311,1.3763,99.2,-1.125,-64.822,-91.24,1.5316e-07,98.694,1.3787,81.5,-1.075,-73.258,-91.41,1.2567e-07,-100.55,-4.0678,79.6,-2.825,-104.36,-92.578,1.2591e-07,-101.57,-3.5875,100.95,-2.825,112.78,-92.69,1.2254e-07,-103.37,1.6671,100.41,-1.55,137.95,-92.777,1.2231e-07,-103.37,1.702,80.454,-1.55,-152.97,-93.688,9.395e-08,-48.722,7.9715,48.25,1.625,72.881,-93.759,1.4989e-07,97.483,1.0366,80.446,-1.3,13.0,27.0,1.5,5
473,115.63,-88.717,1.0173e-07,104.39,5.3373,74.7,1.9885,77.185,-89.234,1.583e-07,-99.535,1.316,80.543,-1.2,53.372,-90.338,1.5852e-07,-99.81,1.2893,99.947,-1.2,-26.185,-90.596,1.5064e-07,100.46,1.4485,100.4,-1.25,171.69,-90.829,1.5041e-07,100.46,1.4688,80.444,-1.25,7.528,-90.985,1.1138e-07,117.99,1.8132,61.702,-1.7,42.331,-91.993,1.0733e-07,-104.02,1.6024,75.962,-1.8,29.139,-92.242,1.2257e-07,-74.782,1.6619,74.502,-1.55,66.287,-92.942,1.2114e-07,-102.49,4.6568,77.25,1.6634,-50.175,-92.989,1.0753e-07,-103.6,5.0574,75.55,1.8805,-67.07,-93.231,1.3483e-07,101.02,4.1128,78.55,1.4971,-65.141,-93.265,1.7025e-07,-98.765,-1.9955,81.2,-2.275,-67.596,-93.5,1.0766e-07,-104.71,1.5454,104.73,-1.8,-134.71,-93.946,1.0152e-07,104.55,1.7807,74.966,-1.9,-98.781,-93.999,1.5382e-07,99.723,-4.4915,80.25,-2.175,14.0,27.0,1.5,5
477,109.96,-80.115,1.0859e-07,67.291,1.8273,67.206,-1.75,139.21,-84.901,1.3001e-07,-71.051,1.6691,70.798,-1.45,-178.62,-85.098,1.0911e-07,66.566,1.7639,113.43,-1.75,-107.16,-88.08,1.3007e-07,-71.031,-2.5906,70.8,-2.275,-111.51,-92.539,1.307e-07,-106.37,1.7915,69.647,-1.45,172.27,-93.558,1.5226e-07,73.112,1.3082,74.243,-1.25,171.44,-94.286,1.7414e-07,-76.231,1.064,75.439,-1.1,25.346,-94.421,1.5263e-07,73.112,1.2749,106.55,-1.25,-103.49,-95.627,1.0885e-07,66.984,6.5384,67.3,1.425,-144.34,-97.869,1.3009e-07,-70.537,7.894,70.85,-0.825,100.35,-97.871,1.2106e-07,69.786,-2.6049,69.65,-2.475,-10.396,-98.655,1.298e-07,-71.505,1.695,70.062,-1.45,86.557,-98.774,1.5546e-07,74.126,2.3471,74.05,-0.825,176.94,-98.968,1.3014e-07,-70.924,3.1706,70.75,2.484,164.52,-99.205,1.5715e-07,-50.407,1.3739,48.686,-1.2,1.0,28.0,1.5,5
478,112.33,-80.031,1.0734e-07,68.868,1.6557,68.859,-1.8,-23.266,-84.397,1.2895e-07,-72.435,1.3078,72.2,-1.5,67.105,-92.126,1.5135e-07,75.153,1.5652,74.9,-1.125,-71.071,-94.448,1.517e-07,74.303,1.3868,105.55,-1.125,42.576,-94.749,1.5137e-07,73.38,1.3883,75.443,-1.25,41.377,-94.917,1.5136e-07,76.034,1.3904,74.243,-1.25,-62.772,-95.937,1.2606e-07,-66.004,1.6656,74.25,-1.5,-114.36,-96.277,1.076e-07,68.887,6.6262,68.9,1.4929,-22.729,-96.757,1.3204e-07,-120.47,1.4152,69.647,-1.45,-72.016,-96.821,1.0735e-07,68.243,1.6548,70.062,-1.8,52.48,-97.399,1.2904e-07,-71.942,7.9592,72.25,-0.825,-18.127,-97.483,1.2912e-07,-67.85,1.2921,74.25,-1.5,-128.2,-97.5,1.0783e-07,68.243,1.9203,111.93,-1.75,141.85,-97.829,1.2643e-07,-66.004,1.6206,106.56,-1.5,15.874,-97.951,1.0787e-07,69.061,-9.1659,68.95,1.4937,2.0,28.0,1.5,5
479,-172.9,-83.378,1.0641e-07,70.471,1.7727,70.16,-1.8,106.47,-83.955,1.2797e-07,-73.601,1.9218,73.649,-1.45,177.96,-85.929,9.6155e-08,-49.93,1.9339,49.755,-2.0,-46.328,-87.303,1.0687e-07,69.555,2.0399,110.48,-1.7499,150.25,-89.029,1.3311e-07,-113.59,1.2987,67.397,-1.45,-66.003,-90.424,1.2482e-07,-70.805,1.3555,74.252,-1.55,141.48,-91.924,1.252e-07,-70.805,1.3075,106.56,-1.55,-102.73,-92.069,1.2799e-07,-72.281,1.4294,74.25,-1.5,107.68,-93.414,1.2836e-07,-72.281,1.3825,106.56,-1.5,53.789,-95.244,1.0619e-07,70.936,1.801,70.062,-1.8,-156.46,-95.59,1.5054e-07,78.04,1.4664,75.443,-1.25,-61.594,-96.489,1.544e-07,76.557,1.3113,76.5,-1.125,-178.37,-96.992,1.2806e-07,-73.587,8.0295,73.65,-0.825,137.52,-97.556,1.2811e-07,-73.762,3.4392,73.5,2.1402,71.859,-97.646,1.9092e-07,78.945,1.0151,-79.282,-0.99999,3.0,28.0,1.5,5
480,80.353,-79.002,1.2385e-07,-75.057,1.4791,74.652,-1.55,47.887,-82.722,1.0533e-07,71.903,1.9113,71.91,-1.8,-152.69,-85.997,1.0575e-07,71.226,1.857,108.78,-1.8,106.99,-86.176,8.0678e-08,-65.454,2.4575,114.42,-2.35,-140.96,-86.614,9.4037e-08,-51.486,1.9552,51.308,-2.05,116.5,-87.507,1.4505e-07,77.149,1.4878,-77.252,-1.3,-123.83,-87.765,1.2386e-07,-74.633,2.6394,74.7,-1.125,-123.75,-88.146,1.2386e-07,-75.798,1.4776,74.252,-1.55,91.893,-90.163,1.2422e-07,-74.099,2.6325,105.9,-1.125,73.504,-92.297,1.2424e-07,-75.798,1.4283,106.56,-1.55,-35.388,-93.051,8.0411e-08,-67.62,2.2523,65.683,-2.4,142.73,-93.42,1.2396e-07,-67.62,1.4691,75.453,-1.55,-94.903,-93.829,8.0688e-08,-67.62,2.4768,114.82,-2.35,63.824,-95.342,8.0269e-08,-63.309,2.3015,70.062,-2.4,-49.496,-95.714,1.5917e-07,109.4,1.2087,69.64,-1.2,4.0,28.0,1.5,5
482,-89.772,-71.947,7.3463e-08,-89.467,2.6135,90.518,-2.6,141.83,-76.471,7.7931e-08,-70.428,2.4673,70.489,-2.45,155.39,-77.084,1.0023e-07,75.161,1.9598,74.916,-1.9,14.611,-79.479,1.0058e-07,74.171,1.904,105.78,-1.9,74.022,-79.91,1.0013e-07,89.571,1.9683,90.375,-1.9,-90.265,-80.551,7.8387e-08,-69.487,2.3888,110.43,-2.45,-57.898,-81.03,1.1756e-07,-77.419,1.443,-77.558,-1.65,-0.426,-81.097,1.148e-07,-89.896,1.7797,-90.363,-1.65,83.647,-82.652,1.1801e-07,-76.345,1.7696,-103.37,-1.6,-129.36,-83.013,1.2618e-07,-78.459,1.6378,78.052,-1.5,-130.33,-87.227,1.268e-07,-89.754,1.1454,90.308,-1.55,-107.0,-87.751,1.003e-07,82.406,1.9434,91.825,-1.9,100.72,-87.774,1.0027e-07,82.406,1.9478,89.074,-1.9,153.13,-88.181,1.4147e-07,90.017,1.3611,-90.3,-1.35,77.265,-88.659,1.0029e-07,81.027,1.9466,89.124,-1.9,6.0,28.0,1.5,5
483,-129.36,-71.961,7.3508e-08,-92.074,2.6047,87.915,-2.6,-2.088,-71.98,7.3569e-08,-93.128,2.5929,93.121,-2.6,63.112,-74.364,9.6828e-08,91.627,2.1504,88.426,-1.95,-22.644,-75.46,7.6882e-08,-72.958,2.4265,72.794,-2.5,144.47,-76.519,9.9413e-08,77.068,2.0893,76.767,-1.9,41.548,-78.451,9.9726e-08,75.976,2.0391,103.93,-1.9,150.94,-78.652,7.7286e-08,-71.887,2.58,108.12,-2.45,-25.753,-81.097,1.1483e-07,-91.672,1.776,-88.713,-1.65,-133.66,-81.728,1.2349e-07,-91.207,1.5297,88.757,-1.55,47.833,-82.257,1.1701e-07,-78.84,1.8882,-78.815,-1.6,152.35,-82.703,1.3816e-07,91.119,1.204,-88.894,-1.4,42.757,-83.232,1.4683e-07,90.92,1.3219,88.948,-1.3,-30.89,-86.007,9.6909e-08,96.52,2.1357,91.828,-1.95,106.97,-86.176,8.0678e-08,-114.57,2.4729,65.58,-2.35,49.703,-86.302,8.0957e-08,-114.89,2.4228,114.87,-2.35,7.0,28.0,1.5,5
484,59.359,-72.022,7.3705e-08,-94.633,2.5665,85.313,-2.6,-66.753,-74.383,9.6977e-08,93.383,2.1252,86.425,-1.95,58.743,-74.582,7.5965e-08,-75.16,2.5917,75.247,-2.5,-79.623,-77.047,7.6316e-08,-74.202,2.5281,105.73,-2.5,-134.76,-81.084,1.1495e-07,-93.049,1.7604,-87.012,-1.65,-24.458,-81.394,1.1503e-07,-93.619,1.7507,-93.665,-1.65,-117.87,-81.715,1.2368e-07,-93.762,1.5077,93.359,-1.55,124.79,-81.718,1.2361e-07,-92.72,1.5161,87.207,-1.55,-169.09,-82.111,1.1664e-07,-79.786,1.553,-100.22,-1.65,61.453,-82.695,1.3827e-07,92.369,1.7331,-87.499,-1.35,-176.32,-82.949,1.3833e-07,93.004,1.184,-93.045,-1.4,-42.598,-83.225,1.4693e-07,92.229,1.3109,87.648,-1.3,-99.788,-83.428,1.3948e-07,81.777,1.5901,-82.048,-1.35,-103.66,-84.631,8.0678e-08,-114.55,2.4575,114.42,-2.35,59.964,-84.663,1.6263e-07,-83.426,0.90001,83.143,-1.2,8.0,28.0,1.5,5
486,46.808,-72.272,7.4545e-08,-99.819,2.6305,80.204,-2.55,11.057,-73.511,7.4784e-08,-100.73,2.5855,100.82,-2.55,96.346,-74.531,9.7617e-08,97.378,2.018,82.523,-1.95,112.04,-75.377,9.78e-08,98.305,1.9878,98.232,-1.95,116.18,-81.061,1.1549e-07,-96.41,1.6934,-83.71,-1.65,48.411,-81.697,1.2411e-07,-95.613,1.458,84.106,-1.55,31.514,-82.678,1.3872e-07,95.168,1.6801,-84.749,-1.35,96.295,-83.199,1.3884e-07,95.757,1.1235,-95.796,-1.4,-49.647,-83.209,1.4735e-07,94.738,1.2639,85.047,-1.3,179.78,-87.269,9.7694e-08,97.576,8.0601,82.55,-1.125,42.043,-87.29,1.2136e-07,-108.95,1.7655,-71.069,-1.55,2.653,-87.417,1.01e-07,97.363,8.064,82.8,-1.075,-164.5,-88.118,9.7876e-08,98.173,8.0487,98.25,-1.125,24.165,-88.176,1.0118e-07,98.118,8.0498,97.95,-1.075,-64.456,-88.414,8.334e-08,-118.13,2.2661,61.775,-2.3,10.0,28.0,1.5,5
487,31.051,-74.642,9.8106e-08,99.179,1.9371,80.572,-1.95,6.738,-75.754,9.8333e-08,100.4,1.9,100.13,-1.95,-138.51,-79.841,1.0224e-07,78.381,2.0234,78.316,-1.85,74.757,-81.685,1.245e-07,-97.366,1.414,82.605,-1.55,94.038,-82.458,1.2468e-07,-97.929,1.8062,98.009,-1.5,-160.16,-82.635,9.811e-08,98.13,1.9366,80.472,-1.95,166.23,-84.684,9.8341e-08,98.13,1.8982,100.43,-1.95,88.906,-85.501,7.5185e-08,-102.35,2.5105,77.702,-2.55,144.74,-86.411,1.0252e-07,77.661,1.9868,102.43,-1.85,13.993,-86.489,7.548e-08,-103.39,2.4558,103.28,-2.55,-146.13,-87.063,1.2648e-07,-97.093,1.6054,82.703,-1.5,114.89,-87.376,9.8183e-08,99.386,8.0228,80.6,-1.125,43.235,-87.811,1.0224e-07,77.661,2.0338,78.366,-1.85,-125.71,-87.884,1.2666e-07,-98.003,1.5856,97.859,-1.5,147.08,-88.415,1.2248e-07,-110.63,1.6413,-69.619,-1.55,11.0,28.0,1.5,5
488,-91.714,-79.841,1.0198e-07,100.69,1.7083,79.018,-1.9,-147.09,-81.149,1.0224e-07,101.67,1.9975,101.68,-1.85,24.548,-81.672,1.2497e-07,-98.609,1.3601,81.055,-1.55,12.733,-82.646,1.2518e-07,-99.522,1.3362,99.511,-1.55,-131.93,-86.808,9.834e-08,-48.296,1.9096,48.303,-1.95,38.167,-88.153,1.0718e-07,115.48,1.6629,64.557,-1.8,6.433,-88.772,1.0203e-07,95.356,2.0728,78.366,-1.85,-125.59,-89.087,7.6364e-08,-102.89,9.4903,74.05,2.0708,-72.506,-89.576,8.6691e-08,-122.17,2.2283,57.918,-2.2,-175.27,-89.992,1.2498e-07,-98.971,2.44,81.1,-1.125,-65.082,-90.766,1.0231e-07,95.356,2.0249,102.43,-1.85,172.69,-90.97,1.2519e-07,-99.603,2.4356,99.5,-1.125,-66.002,-91.177,1.461e-07,95.356,1.4123,82.196,-1.3,-76.458,-91.38,9.9018e-08,113.2,1.7981,80.472,-1.95,167.83,-91.869,1.2499e-07,-97.49,1.3575,80.454,-1.55,12.0,28.0,1.5,5
489,109.78,-82.892,7.6882e-08,-107.04,2.4265,72.794,-2.5,-97.83,-83.059,1.4657e-07,98.914,1.3549,81.096,-1.3,-65.368,-85.32,7.7286e-08,-108.11,2.58,108.12,-2.45,-48.401,-88.448,1.042e-07,-101.59,5.7208,76.75,1.7274,74.712,-90.032,1.4657e-07,98.957,1.5811,81.1,-1.125,63.72,-90.997,1.4678e-07,99.656,1.5779,99.4,-1.125,-170.28,-91.364,1.2579e-07,-102.29,1.6796,100.41,-1.5,-146.86,-91.659,1.2556e-07,-102.29,1.705,80.453,-1.5,51.555,-92.638,1.4658e-07,97.954,1.3533,80.446,-1.3,146.02,-92.966,1.1163e-07,116.01,1.7921,63.703,-1.7,42.246,-93.86,7.7622e-08,-107.12,8.3617,108.9,2.175,58.227,-94.288,1.2906e-07,-101.33,1.3204,100.41,-1.5,79.828,-94.412,1.2882e-07,-101.33,1.3459,80.453,-1.5,-5.068,-94.445,1.6505e-07,-97.814,1.2486,82.092,-1.15,-98.286,-94.695,8.8507e-08,-123.9,2.2043,56.064,-2.15,13.0,28.0,1.5,5
490,131.42,-85.96,9.8297e-08,105.17,1.9027,74.618,-1.95,37.003,-87.994,1.2972e-07,-102.34,1.6734,102.16,-1.45,10.978,-88.89,9.8514e-08,104.96,5.4925,74.2,2.0518,115.12,-89.39,1.6159e-07,-99.383,0.99504,80.743,-1.2,95.409,-90.466,1.6181e-07,-99.596,0.97564,99.747,-1.2,97.483,-90.987,1.4737e-07,101.13,1.2593,100.4,-1.3,156.4,-91.021,1.2957e-07,-102.01,-3.5628,78.45,-2.825,16.604,-91.216,1.0846e-07,119.03,1.8604,60.903,-1.75,139.21,-91.421,9.8472e-08,105.39,-5.2219,74.65,-3.625,117.39,-91.593,1.4714e-07,101.13,1.287,80.446,-1.3,-142.26,-92.018,9.8886e-08,105.71,5.7603,106.55,1.925,89.886,-92.357,1.2985e-07,-101.97,-3.5633,102.2,-2.825,121.0,-92.565,1.1056e-07,-103.46,1.5795,76.361,-1.75,-65.714,-92.64,9.8299e-08,105.71,1.9024,74.968,-1.95,36.794,-92.927,1.1076e-07,-103.34,4.9573,76.0,1.8232,14.0,28.0,1.5,5
494,-64.177,-84.948,1.3316e-07,-71.253,1.3245,71.298,-1.45,-50.05,-92.206,1.0606e-07,65.731,1.8219,114.13,-1.8,34.119,-94.972,1.4908e-07,72.127,1.0466,74.244,-1.3,-120.47,-95.839,1.7738e-07,-77.067,0.83491,75.439,-1.1,-115.19,-95.876,1.4945e-07,72.127,1.0007,106.55,-1.3,36.121,-96.963,1.3322e-07,-71.237,6.1412,71.3,-0.825,89.338,-97.503,1.1795e-07,69.134,-3.1988,69.1,-2.475,104.89,-98.341,1.0588e-07,66.989,-2.8833,65.656,-2.85,60.284,-98.352,1.3049e-07,-63.698,1.5674,74.249,-1.45,173.04,-98.392,1.058e-07,66.989,1.867,65.657,-1.8,-23.574,-98.83,1.3329e-07,-71.173,3.1177,71.25,2.4219,-29.351,-98.864,1.5226e-07,73.881,2.6505,73.7,-0.825,4.811,-99.886,1.069e-07,65.051,1.6843,119.08,-1.8,153.91,-99.955,1.3351e-07,-65.559,1.2983,74.249,-1.45,130.46,-100.15,1.3297e-07,-72.273,1.3421,70.062,-1.45,1.0,29.0,1.5,5
495,-89.198,-79.766,1.0424e-07,68.529,1.6928,68.161,-1.85,-0.135,-84.308,1.0474e-07,67.53,2.0415,112.48,-1.8,111.33,-84.487,1.3213e-07,-72.777,1.4207,72.648,-1.45,76.545,-86.238,1.0085e-07,-49.603,1.8786,49.552,-1.9,-35.745,-92.276,1.4813e-07,74.426,1.3907,74.6,-1.125,-50.942,-92.522,1.35e-07,-114.44,1.5888,69.646,-1.4,-41.105,-93.127,1.4813e-07,75.157,1.161,74.244,-1.3,169.87,-94.493,1.2912e-07,-67.849,1.3394,74.25,-1.5,-179.84,-94.505,1.4849e-07,73.975,1.6168,105.9,-1.125,28.936,-95.959,1.0452e-07,68.222,7.1592,68.25,1.4807,179.83,-96.166,1.3223e-07,-69.487,1.412,74.249,-1.45,15.028,-96.173,1.295e-07,-67.849,1.3042,106.56,-1.5,-148.79,-96.518,1.3219e-07,-72.385,6.1815,72.7,-0.825,-93.513,-96.809,1.4818e-07,71.887,1.1573,75.444,-1.3,-177.87,-97.162,1.4015e-07,-111.76,1.4576,68.194,-1.35,2.0,29.0,1.5,5
496,-134.45,-79.69,1.0305e-07,70.011,1.8983,69.911,-1.85,-139.43,-84.071,1.3118e-07,-74.099,1.5112,74.049,-1.45,132.1,-85.872,1.3626e-07,-111.93,-1.5665,67.8,-2.425,127.49,-86.844,9.8724e-08,-51.157,1.8867,51.005,-1.95,124.59,-87.521,1.0375e-07,68.589,1.7767,111.08,-1.85,89.763,-88.403,1.2799e-07,-72.374,1.4454,74.25,-1.5,-59.831,-89.635,1.2836e-07,-72.374,1.4092,106.56,-1.5,40.067,-90.128,1.3155e-07,-73.634,2.2192,106.55,-1.075,32.258,-90.361,1.3118e-07,-73.662,1.511,74.249,-1.45,173.87,-92.185,1.3621e-07,-110.27,1.4287,67.445,-1.4,146.23,-93.363,1.4729e-07,77.018,1.2669,75.444,-1.3,62.286,-93.834,1.3155e-07,-73.662,1.4758,106.56,-1.45,-19.321,-94.088,1.3625e-07,-112.23,-1.748,67.85,-2.375,71.066,-94.532,1.0305e-07,69.825,1.8982,70.062,-1.85,-40.109,-96.135,1.3124e-07,-74.09,6.2367,74.05,-0.825,3.0,29.0,1.5,5
497,-89.018,-73.961,8.3201e-08,-67.401,2.2893,67.329,-2.3,-18.432,-79.05,8.3724e-08,-66.566,2.2232,113.52,-2.3,-179.55,-79.105,1.2707e-07,-75.363,1.5349,75.051,-1.5,-100.43,-82.64,1.0216e-07,71.468,2.0538,71.312,-1.85,47.461,-86.145,1.026e-07,70.657,1.977,109.38,-1.85,44.698,-87.275,1.418e-07,76.923,1.3216,-76.946,-1.35,-20.344,-87.557,1.2708e-07,-75.018,2.4228,75.1,-1.125,-33.962,-89.142,1.2709e-07,-72.35,1.5325,75.451,-1.5,-156.46,-89.855,1.2743e-07,-74.586,2.4178,105.5,-1.125,-52.729,-90.443,1.2711e-07,-77.031,1.532,74.25,-1.5,93.603,-90.742,8.3834e-08,-66.611,15.395,67.55,1.425,9.139,-93.128,8.4346e-08,-66.789,-15.414,67.5,-7.275,5.89,-93.923,8.3273e-08,-65.259,2.2804,70.062,-2.3,-114.17,-94.169,1.3756e-07,-117.62,1.3125,67.445,-1.4,-41.425,-94.307,1.5604e-07,111.01,1.5618,69.64,-1.2,4.0,29.0,1.5,5
499,-88.758,-72.356,7.6795e-08,-89.548,2.4515,90.511,-2.5,-55.532,-76.486,8.108e-08,-71.201,2.386,71.285,-2.35,51.769,-76.951,9.7011e-08,74.592,2.1791,74.418,-1.95,-99.798,-79.488,9.7378e-08,73.305,2.0956,106.29,-1.95,74.189,-79.615,9.6794e-08,89.474,1.7572,90.38,-2.0,87.965,-80.228,8.1518e-08,-70.359,2.3277,109.62,-2.35,-1.284,-81.346,1.1813e-07,-89.957,1.7279,-90.37,-1.6,159.92,-82.837,1.2125e-07,-77.159,1.4326,-103.07,-1.6,-144.8,-85.603,9.7018e-08,76.504,2.1797,74.268,-1.95,-131.18,-87.453,1.3013e-07,-89.789,1.2565,90.306,-1.5,154.29,-87.973,1.3814e-07,89.95,1.1746,-90.294,-1.4,67.554,-88.307,9.6972e-08,80.268,2.1528,89.077,-1.95,-140.56,-88.324,9.7003e-08,80.268,2.1468,91.828,-1.95,55.008,-89.022,9.7389e-08,76.504,2.0953,106.59,-1.95,27.796,-89.587,9.7013e-08,77.905,2.1571,89.127,-1.95,6.0,29.0,1.5,5
500,-126.62,-72.345,7.6839e-08,-91.995,2.445,88.009,-2.5,2.936,-72.361,7.6897e-08,-93.07,2.4364,92.963,-2.5,62.058,-74.045,9.3496e-08,91.311,1.9892,88.332,-2.05,104.02,-75.562,8.0072e-08,-73.494,2.3426,73.54,-2.4,64.726,-76.343,9.6171e-08,76.636,1.8619,76.321,-2.0,-47.962,-78.389,9.6494e-08,75.251,1.7877,104.39,-2.0,-67.969,-78.498,8.046e-08,-72.57,2.2896,107.37,-2.4,-25.588,-81.345,1.1816e-07,-91.379,1.7252,-88.719,-1.6,-134.13,-81.96,1.2683e-07,-90.952,1.554,88.755,-1.5,100.83,-82.456,1.2029e-07,-79.152,1.8265,-79.122,-1.55,152.68,-82.492,1.3483e-07,91.566,1.6851,-88.894,-1.4,43.157,-83.035,1.435e-07,91.288,1.8501,88.948,-1.3,-61.106,-87.354,9.3605e-08,99.09,1.9634,91.834,-2.05,145.83,-87.945,9.3574e-08,99.09,1.971,89.082,-2.05,103.09,-88.151,9.3617e-08,91.5,11.306,88.35,-1.125,7.0,29.0,1.5,5
501,69.55,-72.4,7.7027e-08,-94.407,2.4171,85.506,-2.5,-72.283,-74.082,9.365e-08,93.765,1.9514,86.33,-2.05,152.65,-74.782,7.9192e-08,-75.865,2.4647,75.842,-2.4,27.408,-77.049,7.9528e-08,-74.845,2.4177,105.07,-2.4,-131.78,-81.334,1.1828e-07,-93.09,1.7133,-87.119,-1.6,-19.476,-81.635,1.1836e-07,-93.465,1.7061,-93.571,-1.6,-113.62,-81.947,1.2701e-07,-93.356,1.5374,93.307,-1.5,127.04,-81.95,1.2694e-07,-92.493,1.5437,87.255,-1.5,-111.12,-82.232,1.197e-07,-80.568,1.5774,-80.716,-1.6,-125.14,-82.323,1.1993e-07,-80.307,1.5564,-99.974,-1.6,59.928,-82.483,1.3493e-07,92.471,1.667,-87.444,-1.4,-179.67,-82.746,1.35e-07,92.687,1.6558,-93.145,-1.4,-37.338,-82.891,1.3024e-07,-81.479,1.5855,81.451,-1.45,-43.941,-83.025,1.436e-07,92.338,1.0242,87.599,-1.35,86.26,-85.465,1.2257e-07,-105.4,1.3129,-74.514,-1.6,8.0,29.0,1.5,5
